time,open,high,low,close,SPY
1531440000,0.24,0.24,0.24,0.24,279.59
1531699200,0.26,0.26,0.26,0.26,279.34
1531785600,0.24,0.24,0.24,0.24,280.47
1531872000,0.28,0.28,0.28,0.28,281.06
1531958400,0.24,0.24,0.24,0.24,280
1532044800,0.29,0.29,0.29,0.29,279.68
1532304000,0.32,0.32,0.32,0.32,280.2
1532390400,0.32,0.32,0.32,0.32,281.61
1532476800,0.28,0.28,0.28,0.28,284.01
1532563200,0.29,0.29,0.29,0.29,283.34
1532649600,0.29,0.29,0.29,0.29,281.42
1532908800,0.32,0.32,0.32,0.32,279.95
1532995200,0.29,0.29,0.29,0.29,281.33
1533081600,0.33,0.33,0.33,0.33,280.86
1533168000,0.32,0.32,0.32,0.32,282.39
1533254400,0.32,0.32,0.32,0.32,283.6
1533513600,0.3,0.3,0.3,0.3,284.64
1533600000,0.3,0.3,0.3,0.3,285.58
1533686400,0.28,0.28,0.28,0.28,285.46
1533772800,0.29,0.29,0.29,0.29,285.07
1533859200,0.26,0.26,0.26,0.26,283.16
1534118400,0.27,0.27,0.27,0.27,282.1
1534204800,0.26,0.26,0.26,0.26,283.9
1534291200,0.25,0.25,0.25,0.25,281.78
1534377600,0.24,0.24,0.24,0.24,284.06
1534464000,0.26,0.26,0.26,0.26,285.06
1534723200,0.22,0.22,0.22,0.22,285.67
1534809600,0.24,0.24,0.24,0.24,286.34
1534896000,0.22,0.22,0.22,0.22,286.17
1534982400,0.21,0.21,0.21,0.21,285.79
1535068800,0.19,0.19,0.19,0.19,287.51
1535328000,0.18,0.18,0.18,0.18,289.78
1535414400,0.21,0.21,0.21,0.21,289.92
1535500800,0.22,0.22,0.22,0.22,291.48
1535587200,0.22,0.22,0.22,0.22,290.3
1535673600,0.24,0.24,0.24,0.24,290.31
1536019200,0.24,0.24,0.24,0.24,289.81
1536105600,0.24,0.24,0.24,0.24,289.03
1536192000,0.24,0.24,0.24,0.24,288.16
1536278400,0.23,0.23,0.23,0.23,287.6
1536537600,0.21,0.21,0.21,0.21,288.1
1536624000,0.22,0.22,0.22,0.22,289.05
1536710400,0.23,0.23,0.23,0.23,289.12
1536796800,0.21,0.21,0.21,0.21,290.83
1536883200,0.21,0.21,0.21,0.21,290.88
1537142400,0.21,0.21,0.21,0.21,289.34
1537228800,0.24,0.24,0.24,0.24,290.91
1537315200,0.27,0.27,0.27,0.27,291.22
1537401600,0.26,0.26,0.26,0.26,293.58
1537488000,0.26,0.26,0.26,0.26,291.99
1537747200,0.25,0.25,0.25,0.25,291.02
1537833600,0.27,0.27,0.27,0.27,290.75
1537920000,0.23,0.23,0.23,0.23,289.88
1538006400,0.23,0.23,0.23,0.23,290.69
1538092800,0.24,0.24,0.24,0.24,290.72
1538352000,0.27,0.27,0.27,0.27,291.73
1538438400,0.23,0.23,0.23,0.23,291.56
1538524800,0.3,0.3,0.3,0.3,291.72
1538611200,0.32,0.32,0.32,0.32,289.44
1538697600,0.35,0.35,0.35,0.35,287.82
1539043200,0.33,0.33,0.33,0.33,287.4
1539129600,0.34,0.34,0.34,0.34,278.3
1539216000,0.29,0.29,0.29,0.29,272.17
1539302400,0.3,0.3,0.3,0.3,275.95
1539561600,0.31,0.31,0.31,0.31,274.4
1539648000,0.29,0.29,0.29,0.29,280.4
1539734400,0.3,0.3,0.3,0.3,280.45
1539820800,0.3,0.3,0.3,0.3,276.4
1539907200,0.28,0.28,0.28,0.28,276.25
1540166400,0.28,0.28,0.28,0.28,275.01
1540252800,0.28,0.28,0.28,0.28,273.61
1540339200,0.26,0.26,0.26,0.26,265.32
1540425600,0.28,0.28,0.28,0.28,270.08
1540512000,0.27,0.27,0.27,0.27,265.33
1540771200,0.27,0.27,0.27,0.27,263.86
1540857600,0.28,0.28,0.28,0.28,267.77
1540944000,0.28,0.28,0.28,0.28,270.63
1541030400,0.3,0.3,0.3,0.3,273.51
1541116800,0.31,0.31,0.31,0.31,271.89
1541376000,0.29,0.29,0.29,0.29,273.39
1541462400,0.29,0.29,0.29,0.29,275.12
1541548800,0.26,0.26,0.26,0.26,281.01
1541635200,0.26,0.26,0.26,0.26,280.5
1541721600,0.25,0.25,0.25,0.25,277.76
1542067200,0.25,0.25,0.25,0.25,272.06
1542153600,0.26,0.26,0.26,0.26,270.2
1542240000,0.25,0.25,0.25,0.25,273.02
1542326400,0.27,0.27,0.27,0.27,273.73
1542585600,0.27,0.27,0.27,0.27,269.1
1542672000,0.27,0.27,0.27,0.27,264.12
1542758400,0.25,0.25,0.25,0.25,265.02
1542931200,0.24,0.24,0.24,0.24,263.25
1543190400,0.23,0.23,0.23,0.23,267.5
1543276800,0.23,0.23,0.23,0.23,268.4
1543363200,0.25,0.25,0.25,0.25,274.58
1543449600,0.22,0.22,0.22,0.22,273.98
1543536000,0.21,0.21,0.21,0.21,275.65
1543795200,0.15,0.15,0.15,0.15,279.3
1543881600,0.11,0.11,0.11,0.11,270.25
1544054400,0.12,0.12,0.12,0.12,269.84
1544140800,0.13,0.13,0.13,0.13,263.57
1544400000,0.13,0.13,0.13,0.13,264.07
1544486400,0.11,0.11,0.11,0.11,264.13
1544572800,0.14,0.14,0.14,0.14,265.46
1544659200,0.16,0.16,0.16,0.16,265.37
1544745600,0.16,0.16,0.16,0.16,260.47
1545004800,0.16,0.16,0.16,0.16,255.36
1545091200,0.17,0.17,0.17,0.17,255.08
1545177600,0.14,0.14,0.14,0.14,251.26
1545264000,0.12,0.12,0.12,0.12,247.17
1545350400,0.16,0.16,0.16,0.16,240.7
1545609600,0.19,0.19,0.19,0.19,234.34
1545782400,0.2,0.2,0.2,0.2,246.18
1545868800,0.21,0.21,0.21,0.21,248.07
1545955200,0.2,0.2,0.2,0.2,247.75
1546214400,0.21,0.21,0.21,0.21,249.92
1546387200,0.16,0.16,0.16,0.16,250.18
1546473600,0.17,0.17,0.17,0.17,244.21
1546560000,0.17,0.17,0.17,0.17,252.39
1546819200,0.17,0.17,0.17,0.17,254.38
1546905600,0.15,0.15,0.15,0.15,256.77
1546992000,0.18,0.18,0.18,0.18,257.97
1547078400,0.18,0.18,0.18,0.18,258.88
1547164800,0.16,0.16,0.16,0.16,258.98
1547424000,0.18,0.18,0.18,0.18,257.4
1547510400,0.19,0.19,0.19,0.19,260.35
1547596800,0.18,0.18,0.18,0.18,260.98
1547683200,0.19,0.19,0.19,0.19,262.96
1547769600,0.17,0.17,0.17,0.17,266.46
1548115200,0.16,0.16,0.16,0.16,262.86
1548201600,0.18,0.18,0.18,0.18,263.41
1548288000,0.16,0.16,0.16,0.16,263.55
1548374400,0.16,0.16,0.16,0.16,265.78
1548633600,0.15,0.15,0.15,0.15,263.76
1548720000,0.16,0.16,0.16,0.16,263.41
1548806400,0.18,0.18,0.18,0.18,267.58
1548892800,0.18,0.18,0.18,0.18,269.93
1548979200,0.18,0.18,0.18,0.18,270.06
1549238400,0.2,0.2,0.2,0.2,271.96
1549324800,0.18,0.18,0.18,0.18,273.1
1549411200,0.18,0.18,0.18,0.18,272.74
1549497600,0.17,0.17,0.17,0.17,270.14
1549584000,0.18,0.18,0.18,0.18,270.47
1549843200,0.17,0.17,0.17,0.17,270.62
1549929600,0.18,0.18,0.18,0.18,274.1
1550016000,0.18,0.18,0.18,0.18,274.99
1550102400,0.16,0.16,0.16,0.16,274.38
1550188800,0.14,0.14,0.14,0.14,277.37
1550534400,0.15,0.15,0.15,0.15,277.85
1550620800,0.15,0.15,0.15,0.15,278.41
1550707200,0.16,0.16,0.16,0.16,277.42
1550793600,0.17,0.17,0.17,0.17,279.14
1551052800,0.16,0.16,0.16,0.16,279.52
1551139200,0.16,0.16,0.16,0.16,279.32
1551225600,0.19,0.19,0.19,0.19,279.2
1551312000,0.21,0.21,0.21,0.21,278.68
1551398400,0.21,0.21,0.21,0.21,280.42
1551657600,0.17,0.17,0.17,0.17,279.4
1551744000,0.17,0.17,0.17,0.17,279.02
1551830400,0.17,0.17,0.17,0.17,277.33
1551916800,0.17,0.17,0.17,0.17,275.01
1552003200,0.17,0.17,0.17,0.17,274.46
1552262400,0.17,0.17,0.17,0.17,278.44
1552348800,0.16,0.16,0.16,0.16,279.49
1552435200,0.16,0.16,0.16,0.16,281.34
1552521600,0.17,0.17,0.17,0.17,281.16
1552608000,0.16,0.16,0.16,0.16,281.31
1552867200,0.15,0.15,0.15,0.15,282.33
1552953600,0.15,0.15,0.15,0.15,282.4
1553040000,0.14,0.14,0.14,0.14,281.55
1553126400,0.13,0.13,0.13,0.13,284.73
1553212800,0.13,0.13,0.13,0.13,279.25
1553472000,0.17,0.17,0.17,0.17,279.04
1553558400,0.17,0.17,0.17,0.17,281.12
1553644800,0.17,0.17,0.17,0.17,279.65
1553731200,0.16,0.16,0.16,0.16,280.71
1553817600,0.14,0.14,0.14,0.14,282.48
1554076800,0.16,0.16,0.16,0.16,285.83
1554163200,0.18,0.18,0.18,0.18,285.97
1554249600,0.19,0.19,0.19,0.19,286.42
1554336000,0.18,0.18,0.18,0.18,287.18
1554422400,0.15,0.15,0.15,0.15,288.57
1554681600,0.16,0.16,0.16,0.16,288.79
1554768000,0.16,0.16,0.16,0.16,287.31
1554854400,0.17,0.17,0.17,0.17,288.29
1554940800,0.16,0.16,0.16,0.16,288.21
1555027200,0.16,0.16,0.16,0.16,290.16
1555286400,0.15,0.15,0.15,0.15,289.97
1555372800,0.19,0.19,0.19,0.19,290.16
1555459200,0.19,0.19,0.19,0.19,289.45
1555545600,0.19,0.19,0.19,0.19,290.02
1555891200,0.21,0.21,0.21,0.21,290.27
1555977600,0.21,0.21,0.21,0.21,292.88
1556064000,0.21,0.21,0.21,0.21,292.23
1556150400,0.21,0.21,0.21,0.21,292.05
1556236800,0.23,0.23,0.23,0.23,293.41
1556496000,0.24,0.24,0.24,0.24,293.87
1556582400,0.24,0.24,0.24,0.24,294.02
1556668800,0.21,0.21,0.21,0.21,291.81
1556755200,0.2,0.2,0.2,0.2,291.18
1556841600,0.21,0.21,0.21,0.21,294.03
1557100800,0.2,0.2,0.2,0.2,292.82
1557187200,0.17,0.17,0.17,0.17,287.93
1557273600,0.19,0.19,0.19,0.19,287.53
1557360000,0.19,0.19,0.19,0.19,286.66
1557446400,0.21,0.21,0.21,0.21,288.1
1557705600,0.22,0.22,0.22,0.22,280.86
1557792000,0.22,0.22,0.22,0.22,283.4
1557878400,0.21,0.21,0.21,0.21,285.06
1557964800,0.2,0.2,0.2,0.2,287.7
1558051200,0.19,0.19,0.19,0.19,285.84
1558310400,0.2,0.2,0.2,0.2,283.95
1558396800,0.17,0.17,0.17,0.17,286.51
1558483200,0.16,0.16,0.16,0.16,285.63
1558569600,0.19,0.19,0.19,0.19,282.14
1558656000,0.16,0.16,0.16,0.16,282.78
1559001600,0.14,0.14,0.14,0.14,280.15
1559088000,0.16,0.16,0.16,0.16,278.27
1559174400,0.16,0.16,0.16,0.16,279.03
1559260800,0.19,0.19,0.19,0.19,275.27
1559520000,0.25,0.25,0.25,0.25,274.57
1559606400,0.24,0.24,0.24,0.24,280.53
1559692800,0.29,0.29,0.29,0.29,282.96
1559779200,0.24,0.24,0.24,0.24,284.8
1559865600,0.24,0.24,0.24,0.24,287.65
1560124800,0.25,0.25,0.25,0.25,288.97
1560211200,0.22,0.22,0.22,0.22,288.9
1560297600,0.25,0.25,0.25,0.25,288.39
1560384000,0.27,0.27,0.27,0.27,289.58
1560470400,0.25,0.25,0.25,0.25,289.26
1560729600,0.23,0.23,0.23,0.23,289.37
1560816000,0.2,0.2,0.2,0.2,292.4
1560902400,0.29,0.29,0.29,0.29,293.06
1560988800,0.29,0.29,0.29,0.29,295.86
1561075200,0.3,0.3,0.3,0.3,294
1561334400,0.3,0.3,0.3,0.3,293.64
1561420800,0.29,0.29,0.29,0.29,290.76
1561507200,0.28,0.28,0.28,0.28,290.47
1561593600,0.27,0.27,0.27,0.27,291.5
1561680000,0.25,0.25,0.25,0.25,293
1561939200,0.25,0.25,0.25,0.25,295.66
1562025600,0.21,0.21,0.21,0.21,296.43
1562112000,0.19,0.19,0.19,0.19,298.8
1562284800,0.17,0.17,0.17,0.17,298.46
1562544000,0.17,0.17,0.17,0.17,296.82
1562630400,0.15,0.15,0.15,0.15,297.19
1562716800,0.25,0.25,0.25,0.25,298.61
1562803200,0.28,0.28,0.28,0.28,299.31
1562889600,0.28,0.28,0.28,0.28,300.65
1563148800,0.26,0.26,0.26,0.26,300.75
1563235200,0.26,0.26,0.26,0.26,299.71
1563321600,0.23,0.23,0.23,0.23,297.74
1563408000,0.27,0.27,0.27,0.27,298.83
1563494400,0.25,0.25,0.25,0.25,297.17
1563753600,0.25,0.25,0.25,0.25,297.9
1563840000,0.25,0.25,0.25,0.25,300.03
1563926400,0.22,0.22,0.22,0.22,301.44
1564012800,0.22,0.22,0.22,0.22,300
1564099200,0.22,0.22,0.22,0.22,302.01
1564358400,0.21,0.21,0.21,0.21,301.46
1564444800,0.21,0.21,0.21,0.21,300.72
1564531200,0.13,0.13,0.13,0.13,297.43
1564617600,0.17,0.17,0.17,0.17,294.84
1564704000,0.14,0.14,0.14,0.14,292.62
1564963200,0.16,0.16,0.16,0.16,283.82
1565049600,0.13,0.13,0.13,0.13,287.8
1565136000,0.12,0.12,0.12,0.12,287.97
1565222400,0.1,0.1,0.1,0.1,293.62
1565308800,0.11,0.11,0.11,0.11,291.62
1565568000,0.07,0.07,0.07,0.07,288.07
1565654400,0.02,0.02,0.02,0.02,292.55
1565740800,0.01,0.01,0.01,0.01,283.9
1565827200,0.04,0.04,0.04,0.04,284.65
1565913600,0.07,0.07,0.07,0.07,288.85
1566172800,0.07,0.07,0.07,0.07,292.33
1566259200,0.05,0.05,0.05,0.05,290.09
1566345600,0.03,0.03,0.03,0.03,292.45
1566432000,0.01,0.01,0.01,0.01,292.36
1566518400,0.01,0.01,0.01,0.01,284.85
1566777600,0,0,0,0,288
1566864000,-0.04,-0.04,-0.04,-0.04,286.87
1566950400,-0.03,-0.03,-0.03,-0.03,288.89
1567036800,-0.03,-0.03,-0.03,-0.03,292.58
1567123200,0,0,0,0,292.45
1567468800,0,0,0,0,290.74
1567555200,0.04,0.04,0.04,0.04,294.04
1567641600,0.02,0.02,0.02,0.02,297.82
1567728000,0.02,0.02,0.02,0.02,298.05
1567987200,0.05,0.05,0.05,0.05,298.2
1568073600,0.05,0.05,0.05,0.05,298.13
1568160000,0.07,0.07,0.07,0.07,300.25
1568246400,0.07,0.07,0.07,0.07,301.29
1568332800,0.11,0.11,0.11,0.11,301.09
1568592000,0.1,0.1,0.1,0.1,300.16
1568678400,0.09,0.09,0.09,0.09,300.92
1568764800,0.03,0.03,0.03,0.03,301.1
1568851200,0.05,0.05,0.05,0.05,301.08
1568937600,0.05,0.05,0.05,0.05,298.28
1569196800,0.04,0.04,0.04,0.04,298.21
1569283200,0.04,0.04,0.04,0.04,295.87
1569369600,0.05,0.05,0.05,0.05,297.62
1569456000,0.04,0.04,0.04,0.04,297
1569542400,0.06,0.06,0.06,0.06,295.4
1569801600,0.05,0.05,0.05,0.05,296.77
1569888000,0.09,0.09,0.09,0.09,293.24
1569974400,0.12,0.12,0.12,0.12,288.06
1570060800,0.15,0.15,0.15,0.15,290.42
1570147200,0.12,0.12,0.12,0.12,294.35
1570406400,0.1,0.1,0.1,0.1,293.08
1570492800,0.12,0.12,0.12,0.12,288.53
1570579200,0.12,0.12,0.12,0.12,291.27
1570665600,0.14,0.14,0.14,0.14,293.24
1570752000,0.13,0.13,0.13,0.13,296.28
1571097600,0.16,0.16,0.16,0.16,298.88
1571184000,0.17,0.17,0.17,0.17,298.4
1571270400,0.16,0.16,0.16,0.16,299.28
1571356800,0.18,0.18,0.18,0.18,297.97
1571616000,0.18,0.18,0.18,0.18,299.99
1571702400,0.18,0.18,0.18,0.18,299.01
1571788800,0.19,0.19,0.19,0.19,299.88
1571875200,0.19,0.19,0.19,0.19,300.37
1571961600,0.17,0.17,0.17,0.17,301.6
1572220800,0.21,0.21,0.21,0.21,303.3
1572307200,0.2,0.2,0.2,0.2,303.21
1572393600,0.17,0.17,0.17,0.17,304.14
1572480000,0.17,0.17,0.17,0.17,303.33
1572566400,0.17,0.17,0.17,0.17,306.14
1572825600,0.19,0.19,0.19,0.19,307.37
1572912000,0.23,0.23,0.23,0.23,307.03
1572998400,0.2,0.2,0.2,0.2,307.1
1573084800,0.24,0.24,0.24,0.24,308.18
1573171200,0.26,0.26,0.26,0.26,308.94
1573516800,0.26,0.26,0.26,0.26,309
1573603200,0.25,0.25,0.25,0.25,309.1
1573689600,0.24,0.24,0.24,0.24,309.55
1573776000,0.23,0.23,0.23,0.23,311.79
1574035200,0.21,0.21,0.21,0.21,312.02
1574121600,0.19,0.19,0.19,0.19,311.93
1574208000,0.17,0.17,0.17,0.17,310.77
1574294400,0.17,0.17,0.17,0.17,310.27
1574380800,0.16,0.16,0.16,0.16,310.96
1574640000,0.15,0.15,0.15,0.15,313.37
1574726400,0.16,0.16,0.16,0.16,314.08
1574812800,0.14,0.14,0.14,0.14,315.48
1574985600,0.17,0.17,0.17,0.17,314.31
1575244800,0.22,0.22,0.22,0.22,311.64
1575331200,0.19,0.19,0.19,0.19,309.55
1575417600,0.19,0.19,0.19,0.19,311.46
1575504000,0.22,0.22,0.22,0.22,312.02
1575590400,0.23,0.23,0.23,0.23,314.87
1575849600,0.2,0.2,0.2,0.2,313.88
1575936000,0.2,0.2,0.2,0.2,313.53
1576022400,0.18,0.18,0.18,0.18,314.42
1576108800,0.24,0.24,0.24,0.24,317.13
1576195200,0.21,0.21,0.21,0.21,317.32
1576454400,0.24,0.24,0.24,0.24,319.5
1576540800,0.26,0.26,0.26,0.26,319.57
1576627200,0.29,0.29,0.29,0.29,319.59
1576713600,0.3,0.3,0.3,0.3,320.9
1576800000,0.29,0.29,0.29,0.29,320.73
1577059200,0.29,0.29,0.29,0.29,321.22
1577145600,0.28,0.28,0.28,0.28,321.23
1577318400,0.26,0.26,0.26,0.26,322.94
1577404800,0.29,0.29,0.29,0.29,322.86
1577664000,0.32,0.32,0.32,0.32,321.08
1577750400,0.34,0.34,0.34,0.34,321.86
1577923200,0.3,0.3,0.3,0.3,324.87
1578009600,0.27,0.27,0.27,0.27,322.41
1578268800,0.27,0.27,0.27,0.27,323.64
1578355200,0.29,0.29,0.29,0.29,322.73
1578441600,0.29,0.29,0.29,0.29,324.45
1578528000,0.27,0.27,0.27,0.27,326.65
1578614400,0.27,0.27,0.27,0.27,325.71
1578873600,0.27,0.27,0.27,0.27,327.95
1578960000,0.24,0.24,0.24,0.24,327.45
1579046400,0.23,0.23,0.23,0.23,328.19
1579132800,0.23,0.23,0.23,0.23,330.92
1579219200,0.26,0.26,0.26,0.26,331.95
1579564800,0.25,0.25,0.25,0.25,331.3
1579651200,0.24,0.24,0.24,0.24,331.34
1579737600,0.23,0.23,0.23,0.23,331.72
1579824000,0.21,0.21,0.21,0.21,328.77
1580083200,0.17,0.17,0.17,0.17,323.5
1580169600,0.2,0.2,0.2,0.2,326.89
1580256000,0.18,0.18,0.18,0.18,326.62
1580342400,0.16,0.16,0.16,0.16,327.68
1580428800,0.18,0.18,0.18,0.18,321.73
1580688000,0.18,0.18,0.18,0.18,324.12
1580774400,0.2,0.2,0.2,0.2,329.06
1580860800,0.22,0.22,0.22,0.22,332.86
1580947200,0.21,0.21,0.21,0.21,333.98
1581033600,0.18,0.18,0.18,0.18,332.2
1581292800,0.19,0.19,0.19,0.19,334.68
1581379200,0.18,0.18,0.18,0.18,335.26
1581465600,0.18,0.18,0.18,0.18,337.42
1581552000,0.17,0.17,0.17,0.17,337.06
1581638400,0.17,0.17,0.17,0.17,337.6
1581984000,0.14,0.14,0.14,0.14,336.73
1582070400,0.14,0.14,0.14,0.14,338.34
1582156800,0.13,0.13,0.13,0.13,336.95
1582243200,0.12,0.12,0.12,0.12,333.48
1582502400,0.12,0.12,0.12,0.12,322.42
1582588800,0.13,0.13,0.13,0.13,312.65
1582675200,0.17,0.17,0.17,0.17,311.5
1582761600,0.19,0.19,0.19,0.19,297.51
1582848000,0.27,0.27,0.27,0.27,296.26
1583107200,0.26,0.26,0.26,0.26,309.09
1583193600,0.31,0.31,0.31,0.31,300.24
1583280000,0.35,0.35,0.35,0.35,312.86
1583366400,0.33,0.33,0.33,0.33,302.46
1583452800,0.25,0.25,0.25,0.25,297.46
1583712000,0.16,0.16,0.16,0.16,274.23
1583798400,0.26,0.26,0.26,0.26,288.42
1583884800,0.32,0.32,0.32,0.32,274.36
1583971200,0.38,0.38,0.38,0.38,248.11
1584057600,0.45,0.45,0.45,0.45,269.32
1584316800,0.37,0.37,0.37,0.37,239.85
1584403200,0.55,0.55,0.55,0.55,252.8
1584489600,0.64,0.64,0.64,0.64,240
1584576000,0.68,0.68,0.68,0.68,240.51
1584662400,0.55,0.55,0.55,0.55,228.8
1584921600,0.48,0.48,0.48,0.48,222.95
1585008000,0.46,0.46,0.46,0.46,243.15
1585094400,0.54,0.54,0.54,0.54,246.79
1585180800,0.53,0.53,0.53,0.53,261.2
1585267200,0.47,0.47,0.47,0.47,253.42
1585526400,0.47,0.47,0.47,0.47,261.65
1585612800,0.47,0.47,0.47,0.47,257.75
1585699200,0.39,0.39,0.39,0.39,246.15
1585785600,0.4,0.4,0.4,0.4,251.83
1585872000,0.39,0.39,0.39,0.39,248.19
1586131200,0.4,0.4,0.4,0.4,264.86
1586217600,0.47,0.47,0.47,0.47,265.13
1586304000,0.5,0.5,0.5,0.5,274.03
1586390400,0.5,0.5,0.5,0.5,278.2
1586736000,0.51,0.51,0.51,0.51,275.66
1586822400,0.53,0.53,0.53,0.53,283.79
1586908800,0.43,0.43,0.43,0.43,277.76
1586995200,0.41,0.41,0.41,0.41,279.1
1587081600,0.45,0.45,0.45,0.45,286.64
1587340800,0.43,0.43,0.43,0.43,281.59
1587427200,0.38,0.38,0.38,0.38,273.04
1587513600,0.41,0.41,0.41,0.41,279.1
1587600000,0.39,0.39,0.39,0.39,279.08
1587686400,0.38,0.38,0.38,0.38,282.97
1587945600,0.43,0.43,0.43,0.43,287.05
1588032000,0.42,0.42,0.42,0.42,285.73